hold	lock	stop	trail	months	wins	trades	total	avg	field_avg	lift	pos_years	n_years
10080	0	6	3	50	21	418	-64.14	-0.1534	-0.3824	0.2290	3	5
10080	0	6	4	51	27	387	38.04	0.0983	-0.3184	0.4167	3	5
10080	0	6	5	54	27	456	-12.79	-0.0280	-0.2845	0.2565	3	5
10080	0	6	6	48	18	358	-3.27	-0.0091	-0.1226	0.1135	3	5
10080	0	6	7	48	22	410	-55.57	-0.1355	-0.2305	0.0949	3	5
10080	0	6	8	49	16	433	-260.64	-0.6019	-0.3912	-0.2107	2	5
10080	0	6	9	48	17	419	-276.67	-0.6603	-0.3699	-0.2905	1	5
10080	0	6	10	50	17	428	-273.14	-0.6382	-0.3959	-0.2422	3	5
10080	0	6	12	45	15	390	-320.51	-0.8218	-0.4480	-0.3739	1	5
10080	0	6	14	45	15	368	-340.36	-0.9249	-0.4353	-0.4896	1	5
10080	0	6	16	45	15	408	-454.90	-1.1149	-0.5632	-0.5517	1	5
10080	0	6	20	50	17	462	-382.92	-0.8288	-0.4917	-0.3372	1	5
10080	0	6	25	51	18	465	-377.51	-0.8118	-0.4572	-0.3546	1	5
10080	0	6	30	51	19	465	-393.94	-0.8472	-0.4521	-0.3950	1	5
10080	0	6	100	51	18	469	-419.89	-0.8953	-0.5337	-0.3616	1	5
10080	0	8	3	50	24	403	-48.43	-0.1202	-0.4943	0.3742	3	5
10080	0	8	4	54	30	425	209.97	0.4940	-0.3243	0.8183	5	5
10080	0	8	5	52	23	486	127.69	0.2627	-0.3065	0.5693	5	5
10080	0	8	6	51	20	381	31.09	0.0816	-0.3477	0.4293	4	5
10080	0	8	7	47	23	357	6.28	0.0176	-0.4504	0.4680	3	5
10080	0	8	8	49	20	371	-65.78	-0.1773	-0.4919	0.3146	4	5
10080	0	8	9	49	20	343	-93.57	-0.2728	-0.5689	0.2961	3	5
10080	0	8	10	49	18	316	-150.23	-0.4754	-0.4785	0.0031	3	5
10080	0	8	12	47	19	342	-135.61	-0.3965	-0.4946	0.0980	3	5
10080	0	8	14	48	19	359	-205.09	-0.5713	-0.5507	-0.0206	2	5
10080	0	8	16	47	18	347	-183.78	-0.5296	-0.5050	-0.0246	3	5
10080	0	8	20	50	19	411	-258.57	-0.6291	-0.5544	-0.0747	3	5
10080	0	8	25	50	19	393	-306.89	-0.7809	-0.5246	-0.2563	3	5
10080	0	8	30	50	19	392	-309.37	-0.7892	-0.5258	-0.2634	3	5
10080	0	8	100	50	18	407	-429.35	-1.0549	-0.5368	-0.5181	2	5
10080	0	10	3	49	27	424	-49.31	-0.1163	-0.5064	0.3901	4	5
10080	0	10	4	55	32	421	288.05	0.6842	-0.3170	1.0012	5	5
10080	0	10	5	54	26	457	179.52	0.3928	-0.2700	0.6628	5	5
10080	0	10	6	49	25	336	144.72	0.4307	-0.4209	0.8516	5	5
10080	0	10	7	50	25	379	-29.25	-0.0772	-0.4062	0.3290	4	5
10080	0	10	8	50	16	364	-185.68	-0.5101	-0.4778	-0.0323	4	5
10080	0	10	9	49	22	338	-40.72	-0.1205	-0.5454	0.4249	4	5
10080	0	10	10	50	19	330	-213.97	-0.6484	-0.5749	-0.0735	3	5
10080	0	10	12	50	17	357	-331.87	-0.9296	-0.5978	-0.3318	0	5
10080	0	10	14	50	21	350	-236.98	-0.6771	-0.6520	-0.0251	4	5
10080	0	10	16	49	22	330	-79.42	-0.2407	-0.5131	0.2724	4	5
10080	0	10	20	50	23	377	-92.38	-0.2450	-0.5830	0.3380	3	5
10080	0	10	25	50	20	382	-310.39	-0.8125	-0.6864	-0.1261	3	5
10080	0	10	30	50	21	384	-247.99	-0.6458	-0.6484	0.0026	3	5
10080	0	10	100	49	20	383	-337.25	-0.8805	-0.7147	-0.1659	3	5
10080	0	12	3	50	27	394	-102.74	-0.2608	-0.4366	0.1758	2	5
10080	0	12	4	52	26	373	89.64	0.2403	-0.4276	0.6679	5	5
10080	0	12	5	53	22	405	-20.13	-0.0497	-0.3337	0.2840	4	5
10080	0	12	6	51	25	312	58.87	0.1887	-0.2907	0.4793	4	5
10080	0	12	7	50	19	338	-90.20	-0.2669	-0.3216	0.0547	4	5
10080	0	12	8	53	18	345	-191.96	-0.5564	-0.4347	-0.1218	2	5
10080	0	12	9	53	22	322	-171.08	-0.5313	-0.5555	0.0242	3	5
10080	0	12	10	53	20	305	-211.17	-0.6924	-0.4372	-0.2551	1	5
10080	0	12	12	51	17	307	-317.60	-1.0345	-0.4566	-0.5780	0	5
10080	0	12	14	47	18	319	-190.66	-0.5977	-0.6081	0.0104	2	5
10080	0	12	16	48	16	335	-196.22	-0.5857	-0.6864	0.1007	3	5
10080	0	12	20	52	21	371	-346.88	-0.9350	-0.6473	-0.2877	3	5
10080	0	12	25	50	19	368	-376.26	-1.0225	-0.5527	-0.4698	2	5
10080	0	12	30	51	21	374	-285.19	-0.7625	-0.6297	-0.1329	2	5
10080	0	12	100	51	20	357	-385.74	-1.0805	-0.5711	-0.5094	2	5
10080	0	14	3	53	27	416	-163.80	-0.3937	-0.4696	0.0759	3	5
10080	0	14	4	52	23	417	4.24	0.0102	-0.3499	0.3601	4	5
10080	0	14	5	53	27	387	34.16	0.0883	-0.3670	0.4552	4	5
10080	0	14	6	50	24	301	138.36	0.4597	-0.2636	0.7232	5	5
10080	0	14	7	50	23	343	92.85	0.2707	-0.3176	0.5883	5	5
10080	0	14	8	52	21	366	-141.85	-0.3876	-0.4209	0.0334	3	5
10080	0	14	9	52	17	342	-237.65	-0.6949	-0.5026	-0.1923	3	5
10080	0	14	10	52	19	352	-257.05	-0.7303	-0.5966	-0.1337	3	5
10080	0	14	12	49	20	327	-196.17	-0.5999	-0.5475	-0.0525	3	5
10080	0	14	14	48	17	317	-247.44	-0.7806	-0.5774	-0.2031	1	5
10080	0	14	16	47	18	339	-251.43	-0.7417	-0.4933	-0.2483	2	5
10080	0	14	20	50	21	382	-430.13	-1.1260	-0.7410	-0.3850	2	5
10080	0	14	25	50	22	373	-328.35	-0.8803	-0.5796	-0.3007	2	5
10080	0	14	30	51	23	379	-373.01	-0.9842	-0.7852	-0.1990	2	5
10080	0	14	100	51	23	371	-405.98	-1.0943	-0.7064	-0.3879	1	5
10080	0	16	3	52	30	392	-11.87	-0.0303	-0.3802	0.3499	3	5
10080	0	16	4	53	27	401	5.90	0.0147	-0.3035	0.3183	3	5
10080	0	16	5	53	30	405	35.56	0.0878	-0.2957	0.3835	3	5
10080	0	16	6	50	25	322	95.58	0.2968	-0.2833	0.5801	4	5
10080	0	16	7	50	22	363	-77.57	-0.2137	-0.3067	0.0930	4	5
10080	0	16	8	51	21	362	-177.79	-0.4911	-0.4165	-0.0746	2	5
10080	0	16	9	50	20	345	-145.71	-0.4224	-0.3930	-0.0293	3	5
10080	0	16	10	52	19	376	-202.37	-0.5382	-0.5346	-0.0036	3	5
10080	0	16	12	51	18	338	-293.06	-0.8670	-0.5055	-0.3616	2	5
10080	0	16	14	48	18	317	-260.45	-0.8216	-0.5341	-0.2875	1	5
10080	0	16	16	48	17	331	-334.00	-1.0091	-0.5606	-0.4485	1	5
10080	0	16	20	50	23	373	-379.16	-1.0165	-0.6105	-0.4060	2	5
10080	0	16	25	51	23	367	-395.23	-1.0769	-0.5788	-0.4981	3	5
10080	0	16	30	51	22	359	-442.49	-1.2326	-0.6473	-0.5853	2	5
10080	0	16	100	50	22	364	-486.96	-1.3378	-0.6127	-0.7251	2	5
10080	0	20	3	52	31	386	43.43	0.1125	-0.4174	0.5299	4	5
10080	0	20	4	51	26	384	-118.03	-0.3074	-0.3785	0.0711	2	5
10080	0	20	5	52	25	385	-63.38	-0.1646	-0.2909	0.1263	3	5
10080	0	20	6	51	26	318	17.26	0.0543	-0.3428	0.3970	3	5
10080	0	20	7	49	22	345	7.19	0.0208	-0.3596	0.3804	4	5
10080	0	20	8	50	21	346	-118.84	-0.3435	-0.3918	0.0484	3	5
10080	0	20	9	50	21	350	-180.20	-0.5148	-0.4852	-0.0296	4	5
10080	0	20	10	50	20	358	-284.91	-0.7958	-0.5202	-0.2756	3	5
10080	0	20	12	49	17	325	-206.42	-0.6352	-0.5309	-0.1043	2	5
10080	0	20	14	48	18	309	-173.76	-0.5623	-0.4726	-0.0898	3	5
10080	0	20	16	48	19	333	-287.51	-0.8634	-0.5507	-0.3127	1	5
10080	0	20	20	49	22	361	-191.06	-0.5292	-0.5020	-0.0272	3	5
10080	0	20	25	50	23	350	-290.58	-0.8302	-0.5505	-0.2798	2	5
10080	0	20	30	51	20	365	-318.88	-0.8737	-0.5980	-0.2756	2	5
10080	0	20	100	49	19	350	-474.12	-1.3546	-0.6392	-0.7154	2	5
10080	0	25	3	53	26	403	-46.24	-0.1147	-0.4247	0.3100	4	5
10080	0	25	4	53	32	423	33.43	0.0790	-0.3064	0.3854	4	5
10080	0	25	5	53	28	420	33.81	0.0805	-0.1846	0.2651	4	5
10080	0	25	6	51	22	327	31.61	0.0967	-0.3480	0.4447	4	5
10080	0	25	7	49	19	345	-142.28	-0.4124	-0.3809	-0.0315	2	5
10080	0	25	8	51	23	350	-221.25	-0.6321	-0.3265	-0.3056	2	5
10080	0	25	9	49	21	339	-226.93	-0.6694	-0.5146	-0.1548	3	5
10080	0	25	10	50	17	344	-347.59	-1.0104	-0.5117	-0.4988	1	5
10080	0	25	12	49	17	336	-254.21	-0.7566	-0.4410	-0.3156	3	5
10080	0	25	14	49	19	324	-227.16	-0.7011	-0.4580	-0.2431	3	5
10080	0	25	16	49	20	337	-211.69	-0.6282	-0.4997	-0.1285	3	5
10080	0	25	20	52	19	383	-321.58	-0.8396	-0.3914	-0.4482	3	5
10080	0	25	25	52	20	372	-363.81	-0.9780	-0.4487	-0.5293	2	5
10080	0	25	30	52	20	390	-345.27	-0.8853	-0.5243	-0.3610	2	5
10080	0	25	100	52	17	381	-443.87	-1.1650	-0.4225	-0.7425	1	5
10080	0	30	3	51	30	403	25.12	0.0623	-0.3277	0.3900	5	5
10080	0	30	4	52	28	445	66.62	0.1497	-0.3057	0.4554	3	5
10080	0	30	5	52	29	387	19.89	0.0514	-0.2455	0.2969	4	5
10080	0	30	6	51	24	316	25.38	0.0803	-0.3522	0.4325	4	5
10080	0	30	7	49	23	351	-36.60	-0.1043	-0.3591	0.2548	4	5
10080	0	30	8	51	22	341	-111.31	-0.3264	-0.3357	0.0093	4	5
10080	0	30	9	50	22	331	-154.61	-0.4671	-0.5105	0.0434	4	5
10080	0	30	10	50	19	358	-235.29	-0.6572	-0.5221	-0.1351	3	5
10080	0	30	12	50	19	350	-231.49	-0.6614	-0.4805	-0.1809	3	5
10080	0	30	14	50	21	333	-145.79	-0.4378	-0.4038	-0.0340	4	5
10080	0	30	16	50	20	353	-164.27	-0.4654	-0.4168	-0.0485	4	5
10080	0	30	20	52	21	402	-355.59	-0.8845	-0.4625	-0.4220	3	5
10080	0	30	25	52	20	414	-312.12	-0.7539	-0.3952	-0.3587	2	5
10080	0	30	30	53	21	434	-247.66	-0.5706	-0.4920	-0.0787	2	5
10080	0	30	100	53	21	441	-176.04	-0.3992	-0.3230	-0.0762	2	5
10080	0	40	3	53	30	401	52.43	0.1307	-0.3881	0.5188	5	5
10080	0	40	4	52	29	405	55.49	0.1370	-0.3060	0.4430	4	5
10080	0	40	5	52	29	387	46.34	0.1197	-0.2351	0.3548	4	5
10080	0	40	6	50	23	323	11.13	0.0345	-0.3426	0.3770	4	5
10080	0	40	7	49	21	351	-52.25	-0.1489	-0.3382	0.1894	3	5
10080	0	40	8	48	21	334	-27.34	-0.0819	-0.2785	0.1967	4	5
10080	0	40	9	49	21	334	-130.52	-0.3908	-0.4081	0.0173	4	5
10080	0	40	10	50	20	358	-201.50	-0.5629	-0.4582	-0.1047	3	5
10080	0	40	12	50	19	343	-263.14	-0.7672	-0.5326	-0.2346	2	5
10080	0	40	14	49	17	325	-312.52	-0.9616	-0.4678	-0.4938	2	5
10080	0	40	16	49	18	358	-317.93	-0.8881	-0.4687	-0.4193	1	5
10080	0	40	20	51	20	383	-297.45	-0.7766	-0.4684	-0.3082	2	5
10080	0	40	25	51	20	393	-319.21	-0.8122	-0.3963	-0.4159	2	5
10080	0	40	30	52	20	400	-329.34	-0.8233	-0.4070	-0.4163	2	5
10080	0	40	100	52	21	418	-205.88	-0.4925	-0.3423	-0.1502	3	5
10080	0	60	3	53	29	399	26.39	0.0661	-0.4179	0.4840	5	5
10080	0	60	4	52	28	405	1.13	0.0028	-0.3301	0.3328	4	5
10080	0	60	5	52	29	387	6.34	0.0164	-0.2661	0.2824	4	5
10080	0	60	6	50	24	320	3.89	0.0122	-0.3597	0.3719	3	5
10080	0	60	7	49	22	351	-34.42	-0.0981	-0.3586	0.2605	3	5
10080	0	60	8	48	21	334	-27.34	-0.0819	-0.2797	0.1978	4	5
10080	0	60	9	49	21	334	-130.52	-0.3908	-0.4092	0.0185	4	5
10080	0	60	10	50	20	354	-201.87	-0.5703	-0.4722	-0.0981	3	5
10080	0	60	12	50	19	343	-283.16	-0.8255	-0.5472	-0.2784	2	5
10080	0	60	14	49	17	325	-332.54	-1.0232	-0.4758	-0.5474	2	5
10080	0	60	16	49	18	358	-337.95	-0.9440	-0.4698	-0.4742	1	5
10080	0	60	20	50	20	378	-237.85	-0.6292	-0.4230	-0.2062	2	5
10080	0	60	25	50	19	396	-346.90	-0.8760	-0.3921	-0.4839	2	5
10080	0	60	30	51	19	403	-349.36	-0.8669	-0.4016	-0.4653	2	5
10080	0	60	100	51	20	421	-233.57	-0.5548	-0.3413	-0.2135	3	5
10080	0	99	3	53	29	398	70.58	0.1773	-0.3790	0.5563	5	5
10080	0	99	4	52	28	404	48.93	0.1211	-0.2880	0.4091	4	5
10080	0	99	5	52	29	386	43.44	0.1125	-0.2197	0.3322	4	5
10080	0	99	6	50	24	320	-6.81	-0.0213	-0.3095	0.2882	3	5
10080	0	99	7	49	22	351	-34.42	-0.0981	-0.3005	0.2024	3	5
10080	0	99	8	48	21	334	-27.34	-0.0819	-0.2762	0.1943	4	5
10080	0	99	9	49	21	334	-130.52	-0.3908	-0.4055	0.0147	4	5
10080	0	99	10	50	20	354	-201.87	-0.5703	-0.4279	-0.1423	3	5
10080	0	99	12	50	19	343	-293.86	-0.8567	-0.5464	-0.3104	2	5
10080	0	99	14	49	17	325	-343.24	-1.0561	-0.4710	-0.5851	2	5
10080	0	99	16	49	18	358	-348.65	-0.9739	-0.4685	-0.5054	1	5
10080	0	99	20	50	20	384	-291.84	-0.7600	-0.4352	-0.3248	2	5
10080	0	99	25	50	19	396	-357.60	-0.9030	-0.3878	-0.5152	2	5
10080	0	99	30	51	19	403	-360.06	-0.8934	-0.3974	-0.4961	2	5
10080	0	99	100	51	20	421	-244.27	-0.5802	-0.3452	-0.2350	3	5
10080	2	6	3	46	22	372	-123.15	-0.3311	-0.3794	0.0483	3	5
10080	2	6	4	46	22	423	-139.60	-0.3300	-0.3862	0.0562	3	5
10080	2	6	5	48	21	442	-197.24	-0.4462	-0.4281	-0.0181	2	5
10080	2	6	6	47	21	453	-200.14	-0.4418	-0.4545	0.0127	3	5
10080	2	6	7	47	22	443	-171.61	-0.3874	-0.4589	0.0716	3	5
10080	2	6	8	47	22	443	-176.28	-0.3979	-0.4617	0.0638	3	5
10080	2	6	9	48	21	436	-167.02	-0.3831	-0.4457	0.0626	3	5
10080	2	6	10	48	23	442	-146.87	-0.3323	-0.4682	0.1359	3	5
10080	2	6	12	48	22	461	-147.34	-0.3196	-0.4626	0.1429	3	5
10080	2	6	14	49	22	469	-147.90	-0.3153	-0.4374	0.1220	3	5
10080	2	6	16	49	23	457	-152.29	-0.3332	-0.4424	0.1092	3	5
10080	2	6	20	49	23	457	-152.29	-0.3332	-0.4423	0.1091	3	5
10080	2	6	25	49	23	457	-152.29	-0.3332	-0.4423	0.1091	3	5
10080	2	6	30	49	23	457	-152.29	-0.3332	-0.4423	0.1091	3	5
10080	2	6	100	50	23	460	-163.19	-0.3548	-0.4148	0.0600	3	5
10080	2	8	3	53	28	426	-166.88	-0.3917	-0.4223	0.0306	3	5
10080	2	8	4	52	28	446	-138.86	-0.3114	-0.4053	0.0939	3	5
10080	2	8	5	52	26	465	-164.93	-0.3547	-0.4050	0.0503	3	5
10080	2	8	6	52	27	482	-146.44	-0.3038	-0.3879	0.0841	3	5
10080	2	8	7	52	25	473	-169.90	-0.3592	-0.4076	0.0484	2	5
10080	2	8	8	52	24	484	-216.19	-0.4467	-0.4028	-0.0439	2	5
10080	2	8	9	52	25	463	-201.63	-0.4355	-0.4010	-0.0345	2	5
10080	2	8	10	53	25	493	-214.87	-0.4358	-0.4221	-0.0137	2	5
10080	2	8	12	52	22	498	-243.86	-0.4897	-0.4304	-0.0593	2	5
10080	2	8	14	52	23	486	-249.83	-0.5141	-0.4273	-0.0867	2	5
10080	2	8	16	52	24	484	-243.22	-0.5025	-0.4361	-0.0664	2	5
10080	2	8	20	52	24	486	-227.30	-0.4677	-0.4375	-0.0302	2	5
10080	2	8	25	52	25	474	-217.70	-0.4593	-0.4390	-0.0202	2	5
10080	2	8	30	52	25	474	-217.70	-0.4593	-0.4372	-0.0220	2	5
10080	2	8	100	52	24	486	-227.30	-0.4677	-0.4372	-0.0304	2	5
10080	2	10	3	54	29	463	-59.00	-0.1274	-0.3290	0.2016	3	5
10080	2	10	4	53	30	463	-40.83	-0.0882	-0.3031	0.2149	4	5
10080	2	10	5	54	30	494	-39.36	-0.0797	-0.3525	0.2728	4	5
10080	2	10	6	54	30	493	-22.12	-0.0449	-0.3460	0.3011	3	5
10080	2	10	7	54	30	493	-43.27	-0.0878	-0.3552	0.2674	3	5
10080	2	10	8	54	29	487	-29.49	-0.0606	-0.3674	0.3069	4	5
10080	2	10	9	54	28	489	-44.69	-0.0914	-0.3721	0.2807	4	5
10080	2	10	10	54	27	494	-41.92	-0.0849	-0.3779	0.2930	4	5
10080	2	10	12	54	27	494	-16.77	-0.0339	-0.3607	0.3267	4	5
10080	2	10	14	54	27	494	-18.32	-0.0371	-0.3636	0.3265	4	5
10080	2	10	16	54	27	494	-19.87	-0.0402	-0.3660	0.3258	4	5
10080	2	10	20	54	27	496	-19.56	-0.0394	-0.3664	0.3270	4	5
10080	2	10	25	54	27	496	-23.44	-0.0473	-0.3679	0.3207	4	5
10080	2	10	30	54	27	496	-16.04	-0.0323	-0.3662	0.3338	4	5
10080	2	10	100	54	27	496	-16.04	-0.0323	-0.3662	0.3338	4	5
10080	2	12	3	53	25	404	-89.02	-0.2203	-0.3258	0.1055	3	5
10080	2	12	4	53	26	403	-49.33	-0.1224	-0.3024	0.1799	3	5
10080	2	12	5	53	29	408	-30.87	-0.0757	-0.3753	0.2996	4	5
10080	2	12	6	53	29	418	-43.42	-0.1039	-0.3820	0.2781	4	5
10080	2	12	7	53	29	406	-39.06	-0.0962	-0.3630	0.2668	4	5
10080	2	12	8	53	29	413	-37.33	-0.0904	-0.3597	0.2693	4	5
10080	2	12	9	53	28	423	-44.10	-0.1043	-0.3684	0.2642	4	5
10080	2	12	10	53	26	450	-69.95	-0.1554	-0.3737	0.2182	4	5
10080	2	12	12	53	24	460	-68.88	-0.1497	-0.3723	0.2225	4	5
10080	2	12	14	53	24	468	-92.44	-0.1975	-0.3820	0.1845	4	5
10080	2	12	16	53	25	470	-62.57	-0.1331	-0.3869	0.2537	4	5
10080	2	12	20	53	25	472	-62.28	-0.1319	-0.3681	0.2362	4	5
10080	2	12	25	53	25	473	-64.46	-0.1363	-0.3696	0.2333	4	5
10080	2	12	30	53	25	475	-53.65	-0.1129	-0.3640	0.2511	4	5
10080	2	12	100	53	25	473	-57.05	-0.1206	-0.3640	0.2434	4	5
10080	2	14	3	52	29	399	-24.09	-0.0604	-0.3131	0.2527	3	5
10080	2	14	4	51	27	400	-28.21	-0.0705	-0.2965	0.2260	4	5
10080	2	14	5	53	27	437	-65.84	-0.1507	-0.3432	0.1925	4	5
10080	2	14	6	53	29	421	-42.80	-0.1017	-0.3183	0.2166	3	5
10080	2	14	7	53	28	427	-63.47	-0.1487	-0.3585	0.2099	3	5
10080	2	14	8	53	26	442	-70.55	-0.1596	-0.3551	0.1955	3	5
10080	2	14	9	53	25	460	-95.82	-0.2083	-0.3510	0.1427	3	5
10080	2	14	10	52	25	457	-26.79	-0.0586	-0.3060	0.2473	3	5
10080	2	14	12	52	24	464	-25.29	-0.0545	-0.3057	0.2512	3	5
10080	2	14	14	52	25	475	-42.36	-0.0892	-0.3167	0.2275	3	5
10080	2	14	16	53	27	478	-34.75	-0.0727	-0.3048	0.2321	4	5
10080	2	14	20	53	24	492	-105.31	-0.2140	-0.3412	0.1272	3	5
10080	2	14	25	53	25	497	-84.72	-0.1705	-0.3475	0.1771	3	5
10080	2	14	30	53	25	498	-75.62	-0.1518	-0.3458	0.1940	3	5
10080	2	14	100	53	25	497	-77.32	-0.1556	-0.3458	0.1902	3	5
10080	2	16	3	52	27	419	-118.77	-0.2835	-0.3160	0.0325	2	5
10080	2	16	4	51	29	412	25.48	0.0619	-0.2733	0.3352	3	5
10080	2	16	5	53	32	422	42.31	0.1003	-0.3107	0.4110	4	5
10080	2	16	6	52	28	415	-14.09	-0.0340	-0.3160	0.2820	4	5
10080	2	16	7	52	28	417	-6.65	-0.0159	-0.3150	0.2991	4	5
10080	2	16	8	53	29	421	-40.54	-0.0963	-0.3151	0.2188	4	5
10080	2	16	9	53	27	438	-75.32	-0.1720	-0.3239	0.1519	4	5
10080	2	16	10	52	28	409	-7.82	-0.0191	-0.2982	0.2791	4	5
10080	2	16	12	52	28	440	-29.01	-0.0659	-0.3015	0.2356	4	5
10080	2	16	14	53	29	451	-31.85	-0.0706	-0.3178	0.2472	4	5
10080	2	16	16	53	30	458	-19.97	-0.0436	-0.3015	0.2579	4	5
10080	2	16	20	53	29	460	-40.05	-0.0871	-0.3189	0.2319	4	5
10080	2	16	25	53	28	471	-57.36	-0.1218	-0.3219	0.2001	4	5
10080	2	16	30	53	29	474	-23.13	-0.0488	-0.3201	0.2713	4	5
10080	2	16	100	53	30	461	-9.23	-0.0200	-0.3186	0.2986	4	5
10080	2	20	3	54	27	404	-78.47	-0.1942	-0.2748	0.0806	3	5
10080	2	20	4	53	29	414	-11.00	-0.0266	-0.2793	0.2528	4	5
10080	2	20	5	53	29	438	-65.92	-0.1505	-0.2879	0.1374	3	5
10080	2	20	6	53	27	408	-119.48	-0.2928	-0.2843	-0.0085	2	5
10080	2	20	7	53	27	417	-136.77	-0.3280	-0.2911	-0.0368	3	5
10080	2	20	8	53	28	432	-92.68	-0.2145	-0.2893	0.0747	3	5
10080	2	20	9	54	29	465	-77.54	-0.1667	-0.2641	0.0974	3	5
10080	2	20	10	52	29	417	-40.18	-0.0963	-0.3219	0.2256	3	5
10080	2	20	12	51	27	421	-71.48	-0.1698	-0.3034	0.1336	2	5
10080	2	20	14	51	28	436	-59.29	-0.1360	-0.3012	0.1652	2	5
10080	2	20	16	52	28	447	-76.91	-0.1721	-0.2908	0.1188	2	5
10080	2	20	20	53	30	472	-56.23	-0.1191	-0.2632	0.1440	2	5
10080	2	20	25	53	30	473	-58.24	-0.1231	-0.2741	0.1509	2	5
10080	2	20	30	53	30	472	-66.71	-0.1413	-0.2719	0.1306	2	5
10080	2	20	100	53	30	472	-66.71	-0.1413	-0.2719	0.1306	2	5
10080	2	25	3	53	27	379	-114.95	-0.3033	-0.2853	-0.0180	2	5
10080	2	25	4	53	28	397	-61.05	-0.1538	-0.2629	0.1091	3	5
10080	2	25	5	53	30	443	-105.45	-0.2380	-0.2689	0.0309	2	5
10080	2	25	6	53	28	412	-165.01	-0.4005	-0.2647	-0.1358	2	5
10080	2	25	7	53	27	403	-189.30	-0.4697	-0.2776	-0.1921	2	5
10080	2	25	8	53	29	409	-119.05	-0.2911	-0.2714	-0.0197	2	5
10080	2	25	9	53	29	429	-113.66	-0.2649	-0.2802	0.0153	2	5
10080	2	25	10	51	30	388	-26.47	-0.0682	-0.3111	0.2428	3	5
10080	2	25	12	50	30	385	-47.38	-0.1231	-0.3533	0.2303	3	5
10080	2	25	14	51	32	410	-57.74	-0.1408	-0.3037	0.1629	2	5
10080	2	25	16	52	32	422	-91.79	-0.2175	-0.3115	0.0939	2	5
10080	2	25	20	52	30	436	-102.61	-0.2353	-0.3216	0.0863	2	5
10080	2	25	25	52	30	435	-108.00	-0.2483	-0.3309	0.0826	2	5
10080	2	25	30	53	31	453	-104.16	-0.2299	-0.2861	0.0562	2	5
10080	2	25	100	52	29	434	-124.11	-0.2860	-0.3226	0.0366	2	5
10080	2	30	3	53	30	410	-9.43	-0.0230	-0.2669	0.2439	4	5
10080	2	30	4	53	31	443	-1.23	-0.0028	-0.2495	0.2467	4	5
10080	2	30	5	53	31	484	-8.84	-0.0183	-0.2546	0.2363	4	5
10080	2	30	6	53	30	441	-48.20	-0.1093	-0.2462	0.1369	4	5
10080	2	30	7	53	30	443	-49.87	-0.1126	-0.2627	0.1501	4	5
10080	2	30	8	53	31	459	-23.05	-0.0502	-0.2741	0.2238	4	5
10080	2	30	9	53	30	475	-35.72	-0.0752	-0.2713	0.1961	4	5
10080	2	30	10	51	31	444	53.50	0.1205	-0.2708	0.3914	4	5
10080	2	30	12	51	31	438	22.76	0.0520	-0.2549	0.3069	4	5
10080	2	30	14	52	32	454	6.56	0.0144	-0.2385	0.2530	4	5
10080	2	30	16	53	31	467	-32.92	-0.0705	-0.2375	0.1671	4	5
10080	2	30	20	53	31	474	-38.03	-0.0802	-0.2377	0.1575	4	5
10080	2	30	25	53	34	482	-4.92	-0.0102	-0.2417	0.2315	4	5
10080	2	30	30	54	33	502	-12.99	-0.0259	-0.2119	0.1860	4	5
10080	2	30	100	53	33	477	-16.34	-0.0343	-0.2369	0.2026	4	5
10080	2	40	3	53	31	393	-3.77	-0.0096	-0.2432	0.2336	4	5
10080	2	40	4	53	32	426	4.43	0.0104	-0.2298	0.2402	4	5
10080	2	40	5	53	32	467	-3.18	-0.0068	-0.2366	0.2298	4	5
10080	2	40	6	53	31	424	-42.54	-0.1003	-0.2262	0.1259	4	5
10080	2	40	7	53	31	426	-42.65	-0.1001	-0.2406	0.1405	4	5
10080	2	40	8	53	32	442	-15.84	-0.0358	-0.2508	0.2149	4	5
10080	2	40	9	53	31	458	-28.51	-0.0622	-0.2499	0.1876	4	5
10080	2	40	10	51	32	427	59.16	0.1386	-0.2505	0.3891	4	5
10080	2	40	12	51	32	421	28.41	0.0675	-0.2368	0.3043	4	5
10080	2	40	14	52	33	437	12.22	0.0280	-0.2205	0.2485	4	5
10080	2	40	16	53	32	450	-27.26	-0.0606	-0.2199	0.1593	4	5
10080	2	40	20	53	32	457	-32.37	-0.0708	-0.2202	0.1494	4	5
10080	2	40	25	53	35	465	0.74	0.0016	-0.2242	0.2258	4	5
10080	2	40	30	54	34	485	-7.34	-0.0151	-0.1949	0.1798	4	5
10080	2	40	100	53	34	460	-10.68	-0.0232	-0.2194	0.1961	4	5
10080	2	60	3	53	30	385	-7.45	-0.0193	-0.2383	0.2189	4	5
10080	2	60	4	53	31	418	0.75	0.0018	-0.2195	0.2213	4	5
10080	2	60	5	53	32	456	25.39	0.0557	-0.2271	0.2827	4	5
10080	2	60	6	53	30	416	-46.22	-0.1111	-0.2210	0.1099	4	5
10080	2	60	7	53	30	418	-46.33	-0.1108	-0.2356	0.1248	4	5
10080	2	60	8	53	31	434	-19.52	-0.0450	-0.2460	0.2010	4	5
10080	2	60	9	53	30	450	-32.19	-0.0715	-0.2455	0.1739	4	5
10080	2	60	10	51	31	419	55.48	0.1324	-0.2458	0.3782	4	5
10080	2	60	12	51	31	413	24.74	0.0599	-0.2297	0.2896	4	5
10080	2	60	14	52	32	429	8.54	0.0199	-0.2136	0.2335	4	5
